PUBLISHDATE,VERSION,ZONE,PNODEID,PNODENAME,PNODETYPE,PRICINGTYPE,H1,H2,H2DST,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
06-05-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.112462,18.909795,,16.886239,14.065602,13.937691,14.136432,13.425824,15.580847,18.861217,19.850936,21.129988,21.871885,27.190035,22.256449,22.512908,23.921752,28.828153,24.950093,28.206715,26.746507,23.833292,23.497811,18.128906,15.385928
06-06-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,11.496712,12.021142,,10.93723,10.440756,10.373453,12.987498,15.908684,21.127085,22.818285,23.723233,24.734596,24.786479,23.85254,25.564625,27.952079,33.346885,54.029977,39.179935,58.503184,25.490961,28.842069,32.389719,23.794285,19.152299
06-07-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.500048,18.53381,,17.235973,14.252505,14.677454,16.84424,9.945706,7.347995,21.300859,8.855951,27.900263,22.521453,25.653827,30.337741,24.749781,24.013901,24.238878,24.557085,24.871322,23.83707,22.442537,23.1751,17.979691,17.582224
06-08-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,14.947454,15.729542,,14.338653,11.853779,10.208653,14.584223,17.93172,18.057468,19.543647,21.571677,22.131277,21.478433,22.409114,22.902536,21.111469,20.535054,21.978063,25.937411,22.644167,22.146373,20.055218,21.107544,17.328476,14.022609
06-09-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,13.674016,13.476876,,10.935883,5.173364,1.908474,13.798891,16.284728,18.782476,19.274832,20.730714,21.225188,21.327544,23.586685,23.7943,23.640936,24.082121,26.065084,37.286878,30.381025,27.146448,23.314344,23.494877,21.206195,15.335854
06-10-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,12.076194,9.137512,,4.828786,-8.543379,-1.158445,9.91249,14.38809,17.89778,20.512403,21.785796,23.793677,23.885662,26.671973,25.617025,25.72104,29.993352,56.139322,38.556663,72.749061,54.18091,27.653174,35.813204,24.957187,20.333232
05-02-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,27.314654,24.059159,,24.235958,22.63141,22.939722,-45.921716,35.261829,22.287117,30.593876,30.093725,36.608717,30.019029,28.087919,33.841917,28.263327,25.564019,28.255412,25.632242,26.30436,24.677086,28.216821,30.734702,22.066375,22.719381
05-03-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.264729,21.445366,,11.869494,15.061941,18.272433,2.283935,13.949494,4.928923,15.660057,19.60211,12.595596,23.361976,24.777412,24.440241,19.62483,9.614096,12.352423,22.427053,21.253942,32.221766,76.68013,5.121572,15.941332,2.812465
05-04-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,7.622811,7.526768,,4.869917,16.777869,21.3263,22.241085,28.209813,26.378627,30.681398,27.951626,25.094539,26.092718,34.231594,31.262068,26.193058,32.117756,30.280158,29.307651,26.059502,25.671916,27.02488,69.976308,23.494671,18.652804
05-05-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,-0.425907,18.300713,,3.48677,14.209588,4.9747,18.099722,22.634152,14.343092,29.536746,26.724628,28.019576,28.786066,25.512747,35.41146,45.796037,33.566929,26.11875,27.75423,24.19439,14.045287,19.581392,29.904881,24.646316,19.476493
05-06-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,2.928046,15.306739,,-34.718762,6.375175,-19.009431,23.867575,19.177946,28.30377,24.094659,25.352121,23.21576,31.038589,49.677315,20.046771,54.416952,76.074257,34.893705,28.707882,27.003063,16.320573,42.477454,30.45462,9.568115,13.18213
05-07-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,-0.057499,7.439192,,-1.254544,-6.798398,-12.048374,3.626414,6.235891,7.768844,21.70302,27.907521,15.593893,20.831523,24.011951,28.639219,29.041863,29.366375,24.961885,12.100861,25.18529,28.902991,25.39656,35.967302,24.914511,24.477087
05-08-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.214316,23.240583,,22.620775,22.542789,23.203841,22.809708,25.190596,24.778494,28.127783,30.341962,26.652277,42.839125,54.249484,62.570815,33.257189,29.589464,70.548379,26.981565,26.733446,28.624897,160.217619,36.394156,27.244331,26.167782
04-04-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.14624,19.057603,,19.559766,19.392522,20.602937,21.36427,24.534449,24.020909,26.529768,26.020079,25.315797,25.219975,23.879604,22.119293,18.794892,21.003559,20.644582,20.694123,21.699545,33.425666,32.191502,24.497975,21.696879,21.708508
04-05-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.384389,19.63633,,16.493621,14.743757,14.017952,15.427439,21.002793,25.848592,22.41042,23.849071,22.106063,21.880241,21.208759,17.463381,15.497721,16.737217,16.743855,17.303366,19.364536,23.647723,42.831283,23.498657,21.540864,20.533278
04-06-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.363426,17.425055,,21.173055,20.137219,22.366331,26.218109,54.470753,28.698258,47.105299,26.626613,98.137011,29.460703,30.076273,29.275088,59.012442,30.043154,38.612822,28.724963,26.230901,29.249044,30.256837,30.609637,25.480315,24.740251
04-07-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.632697,21.178269,,20.04883,20.154238,22.293631,26.419424,67.886901,31.471367,54.794355,33.496349,40.955253,27.475771,65.600373,163.445035,24.554837,25.627134,26.851772,26.435297,25.602334,31.757436,33.796515,26.386052,24.045858,21.92313
04-08-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.076968,21.440657,,22.10208,19.981204,21.241337,21.556271,33.96903,23.574583,26.402939,33.878674,33.438454,31.377712,31.682053,36.330278,32.142379,28.732644,30.919224,31.613995,30.332098,40.518207,44.832638,41.674218,27.763415,23.868154
04-09-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.763191,22.652391,,22.721472,22.300524,22.836642,27.788066,57.312404,37.417284,36.780497,30.360081,28.819237,29.869163,36.137742,30.541416,28.534244,36.624839,35.137699,29.708394,27.422319,25.613208,24.589252,29.137549,23.490243,21.700465
04-10-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.711931,16.978571,,13.159579,15.706778,6.42415,21.759323,22.627308,35.947518,29.404055,34.979163,27.297902,27.52568,27.376274,25.356035,25.151354,23.228079,24.95002,23.898004,22.822478,23.371693,33.540183,32.717753,24.744892,21.777559
01-08-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,15.548209,17.338209,,17.236432,17.814402,17.500091,19.180906,16.077131,23.245512,23.486907,26.001041,25.44516,24.397649,24.313679,23.58882,23.30842,23.461486,23.237324,23.588938,23.900109,22.571517,21.566524,19.211442,17.657692,15.269721
01-09-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.516507,19.556492,,18.334729,16.521381,17.036403,18.614848,18.8055,21.67916,22.254582,22.303131,22.235723,22.042064,21.063057,20.36913,20.446168,20.38879,21.38605,21.883176,20.981947,17.902019,18.66805,18.297322,14.900121,15.261943
01-10-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.27424,15.369854,,14.157676,6.843364,13.303513,11.870017,17.769692,18.399751,16.648077,19.497663,19.428804,19.207515,20.011145,19.453308,19.883841,20.700153,22.17682,23.840584,25.639769,25.646791,25.56251,22.517368,20.701427,18.083277
01-11-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.148299,22.88359,,22.234464,22.31602,23.835428,24.042613,69.020877,74.478771,39.90773,28.117281,26.250614,26.258718,27.76694,27.249503,21.875058,22.255532,23.064688,49.13858,25.529475,26.789831,25.578083,25.760838,25.069726,21.51931
01-12-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.505755,20.602539,,20.169917,20.586142,19.097787,10.186958,22.986557,22.658496,23.388822,24.600067,23.99463,24.13623,23.934393,24.431371,21.710199,21.53974,22.529829,25.337223,28.277578,28.096822,28.134437,26.49134,24.293591,23.025576
01-13-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.048657,23.219532,,20.183316,21.857107,22.003152,18.923904,29.013625,32.299438,46.791296,24.882716,27.473645,20.196524,27.846921,34.1898,41.183064,25.554451,35.854995,40.677048,38.513068,35.570115,31.283057,32.29557,21.881729,20.281358
01-14-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.334406,20.246021,,15.914936,12.521338,9.569442,13.089458,20.030227,20.51434,21.876631,21.001135,18.920232,19.504909,19.60082,18.454079,19.454686,19.375397,20.87442,22.121858,22.275829,20.153528,20.442256,17.979052,14.967647,17.015884
08-30-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.916832,23.216669,,21.370299,13.731291,17.870165,21.614788,21.917217,20.044713,25.563351,27.616893,27.363753,28.734464,34.295294,33.814672,32.919857,39.826184,76.855891,41.843976,32.845501,30.624493,44.955414,32.483501,29.650522,27.04387
08-31-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,25.389055,24.788923,,22.960183,21.725493,17.773216,14.081342,14.550411,13.712103,9.18445,26.288034,28.62519,47.392616,37.298564,32.297674,31.432663,30.314171,31.428243,36.012628,30.602523,36.225738,32.834538,31.083783,27.264227,26.149071
09-01-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.926286,24.220241,,24.135288,21.264803,22.327855,22.936655,22.798981,21.494507,24.524419,26.444864,34.643265,39.551414,39.693873,35.153369,56.383638,45.904096,55.988068,108.54341,39.524688,41.680303,48.378007,39.996273,29.327101,25.972034
09-02-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.526671,22.073086,,23.083767,21.146922,23.365648,23.883439,34.809544,27.429324,28.113399,40.011965,66.478499,37.668065,41.928302,56.59072,40.41534,39.353609,41.078973,33.854999,40.82045,36.986967,40.649472,34.816923,26.672256,25.609412
09-03-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,25.015219,25.614656,,24.518152,23.763352,23.880782,19.097642,21.702918,29.184034,29.436951,32.09224,34.494015,64.922142,37.805283,42.505978,45.893147,54.394556,56.042417,60.266828,53.039116,38.446315,42.832964,35.276007,27.673723,25.033486
09-04-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.318434,22.5075,,20.726537,17.211277,20.335736,24.309485,25.973531,27.235101,26.54596,28.761234,33.71238,33.955771,47.465739,34.491838,39.926973,40.430595,51.989058,40.630558,41.612034,48.390272,42.825206,39.296524,31.207116,32.930189
09-05-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,27.846306,24.784833,,23.063218,22.842907,23.960152,26.290923,28.408554,29.302835,32.250079,62.246992,38.890228,46.411662,76.636575,133.140221,112.749199,123.709327,65.992535,67.410011,12.732344,44.744937,58.518729,43.901935,32.971415,30.751852
12-11-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,16.569575,13.894625,,12.527735,12.913173,14.313306,16.023707,20.704287,22.457502,26.180671,25.276435,24.417205,21.505664,22.273649,21.911931,20.956582,20.89796,21.872658,23.559369,22.503323,22.338435,22.43882,20.759782,19.041618,17.206136
12-12-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.90821,19.90695,,14.568579,13.733942,15.601542,19.96498,21.188492,22.195796,22.849367,25.247175,23.9903,22.381026,21.544122,20.799944,20.636966,21.4135,27.423782,35.757087,23.935189,23.135752,23.600656,21.270004,22.036359,16.673232
12-13-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.247839,13.831439,,13.602357,10.670979,10.961394,13.019083,14.567054,13.628639,16.947588,15.663158,16.365573,18.769085,21.496537,20.086551,18.883411,19.143381,29.990969,44.137238,25.148508,25.09562,24.059916,18.163381,17.64301,13.720447
12-14-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,10.629809,8.725631,,6.475127,6.39729,7.54649,12.742136,22.278005,22.497264,23.443426,25.547397,23.339529,20.9071,22.390003,23.587737,22.771277,38.461472,43.37128,34.370864,40.351767,22.258669,26.196951,24.279513,18.369498,15.180742
12-15-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,13.868001,11.263349,,5.527408,12.089467,13.551971,19.432461,22.940492,23.748181,24.200906,22.400047,23.140581,24.816047,24.446552,25.771337,24.179396,24.034744,25.411945,91.23914,35.655709,26.89319,37.295533,26.407753,24.933974,23.7535
12-16-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.061381,18.240729,,17.043159,16.230166,19.615267,22.01047,26.636823,27.946391,23.953827,24.814153,23.07799,21.087145,20.245752,20.597071,21.196493,21.236463,22.253219,29.833324,24.810967,25.872493,25.373366999999998,21.803337,19.246684,17.184417
12-17-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,15.383025,11.432794,,9.144299,10.315205,11.711973,11.905047,45.899428,22.857095,45.892278,26.730965,27.514178,23.985012,23.006215,22.331002,22.673438,22.170765,22.126062,23.999953,24.4507,24.07147,24.621708,23.327826,20.127959,20.506996
08-09-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.44461,21.923707,,19.743588,19.328669,14.741261,21.451544,19.021024,19.782669,25.46104,26.089781,29.364493,33.269545,36.561235,32.024893,36.670331,44.107398,45.250184,38.263575,34.553026,33.423248,32.547382,30.181767,26.575307,25.259929
08-10-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.893232,23.849202,,22.981869,17.792446,18.598254,19.274284,20.701868,22.76575,24.82981,26.353455,27.673959,32.691025,38.654922,39.713545,39.912449,44.048449,55.696257,42.445693,39.927989,37.390907,38.214479,34.056434,29.464714,26.571114
08-11-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,25.429973,23.87744,,19.416447,20.169366,20.867188,24.806463,33.58863,29.342838,27.884019,29.422878,31.692672,33.866893,39.807812,37.221235,35.207604,34.8031,35.248255,34.548492,31.141233,30.946951,33.910612,32.278108,27.991129,26.648106
08-12-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,25.220804,23.938507,,23.065426,21.367559,23.017026,25.479085,25.487529,25.485411,27.151456,29.668197,28.15261,29.813316,30.066988,24.799856,27.887971,30.376448,32.404714,55.278434,31.893751,29.581114,30.708137,29.422552,26.426729,24.984299
08-13-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.466329,21.628892,,19.850477,21.502329,22.214833,24.478033,25.176033,24.724063,26.503589,29.389545,30.732033,28.973277,29.944981,30.749323,28.393128,30.779632,36.968891,32.618624,29.366684,28.241587,27.889218,27.822759,26.333439,24.723943
08-14-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.96421,20.513232,,18.104995,15.051335,19.165647,23.339559,24.332878,24.462626,25.137041,26.211366,26.985233,27.867425,28.236003,28.853987,31.742002,32.165098,31.967617,56.605557,40.771957,29.129469,28.799929,27.408462,24.544906,24.126254
08-15-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.593944,22.625618,,22.111751,19.153306,21.667825,24.095396,22.439501,24.733973,26.342315,27.475233,27.692403,29.040062,30.001573,30.401232,33.892936,39.480521,159.736732,31.490771,32.316311,28.802475,29.110935,27.209557,25.902001,24.004075
03-10-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.201827,17.346062,,18.518284,14.068152,19.363825,21.737026,24.529724,21.747455,32.547945,29.077546,31.652035,26.240045,31.001011,24.966032,25.944135,24.603987,23.30372,23.501039,22.649764,24.802328,34.4947,36.59827,32.543915,27.11061
03-11-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,27.227321,27.237751,,27.110151,25.880047,26.69267,27.10707,25.931012,23.540432,26.69104,30.296907,32.207588,32.601277,26.99255,28.091839,25.467765,24.34618,24.296995,25.887054,26.674134,26.116371,32.343291,28.997469,29.681411,27.216003
03-12-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,27.700285,29.473293,,,27.804004,26.609515,24.102448,24.447989,27.183856,27.348834,25.952315,27.113619,26.762463,29.281619,25.713705,26.531265,24.293091,25.687123,23.762801,23.738107,33.211876,42.887311,30.074398,26.188368,21.254719
03-13-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.91914,29.548517,,32.858541,28.285845,14.938604,26.278344,91.311257,35.053531,28.608974,38.192178,35.523407,43.17073,30.342933,31.221265,28.585121,31.639593,39.555484,36.761357,29.904963,36.658218,38.449933,32.246156,27.416375,28.528292
03-14-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,28.762731,25.464747,,24.755929,24.001739,23.490196,25.536494,24.820094,29.552241,4.523774,31.899911,48.666028,27.188977,38.83189,33.151297,34.49408,33.747665,30.751385,35.105582,25.528392,43.769965,35.864393,49.83961,31.743414,32.38682
03-15-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,25.395825,22.388118,,23.087512,29.31504,32.818862,22.014906,25.959046,42.083002,39.362232,41.438576,52.391601,43.751867,44.728546,36.470026,31.419417,30.415301,24.961014,20.008391,23.312924,65.083263,43.735764,30.529549,23.679926,33.465579
03-16-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,25.261481,30.540408,,25.668422,25.192777,26.759327,16.530238,54.249527,32.904884,35.023564,25.054602,25.99736,29.293672,31.319564,27.706572,26.148467,23.037295,23.446524,22.797472,20.815131,30.051759,30.064012,25.852307,24.385958,8.660869
03-17-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,12.169168,17.865243,,25.132758,22.657912,19.362967,25.043138,28.451545,44.968619,36.794259,34.233963,47.823149,47.641385,33.574791,31.117964,26.984152,27.929916,30.351729,36.366245,24.495888,43.995173,28.209961,24.696744,23.713115,10.638724
07-23-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.306537,22.997996,,21.547144,20.439796,19.545573,18.792995,19.340106,22.00867,25.902522,26.772967,31.293783,33.813032,35.70263,35.70787,51.419765,44.756485,43.201435,37.464314,33.44853,32.483099,28.489018,28.810901,25.683917,25.66197
07-24-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.437038,20.488005,,18.505145,16.884138,11.647928,5.369274,12.210831,17.279558,22.053929,22.832922,24.039856,26.48596,29.152983,28.447026,32.427634,41.963916,33.426508,43.721399,45.080257,38.51956,30.598744,30.928774,26.987914,24.178507
07-25-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.796492,21.521981,,20.585131,20.101145,20.191604,21.500908,22.323708,25.130375,28.222376,32.023577,24.139922,31.335211,53.869779,59.738401,65.715847,39.004723,37.157553,36.566706,31.890854,33.716749,30.679282,37.217162,26.988686,26.540285
07-26-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.809085,21.851367,,20.844567,19.973855,20.276878,22.187248,22.986449,24.24716,28.373487,28.790272,32.081739,34.548229,32.923502,36.942896,40.883044,38.223133,44.600734,63.06084,39.07122,34.028553,36.790467,32.836895,26.972286,25.481871
07-27-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.970745,20.542049,,17.454008,19.586552,19.512419,19.768982,22.094656,20.707294,25.134049,28.23239,35.21614,31.025,39.969964,44.086218,40.634551,54.805036,133.841975,68.004478,37.179973,38.479794,63.872577,34.934242,27.001577,24.922006
07-28-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.260227,22.898538,,22.520878,21.798673,21.967293,23.083812,23.590998,26.72319,30.366907,40.463712,39.729563,33.44431,36.099233,78.573314,57.101745,27.734141,28.307301,31.507768,35.596928,37.96999,33.914422,32.167903,26.552902,23.493131
07-29-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.101739,22.120774,,21.664611,21.20393,21.560433,23.178094,23.687251,23.080953,23.913427,32.039914,28.07575,32.617653,34.48835,38.655958,38.324903,44.630314,36.794277,30.762628,30.59014,28.458496,33.865444,29.259102,24.539264,23.082804
07-01-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.018951,22.291396,,19.910447,19.031884,13.347808,0.98153,20.676418,21.109499,21.964315,24.764345,28.693428,27.885192,65.772574,36.563772,41.564675,31.282098,29.237681,54.615032,55.244052,30.442791,26.843115,26.06442,24.115441,21.978701
07-02-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.227471,21.370922,,18.807126,13.335081,9.904316,-2.54756,9.747176,18.61607,16.945974,22.123408,25.754891,30.081827,32.198139,28.885294,48.470364,49.531758,73.792493,82.898709,32.177457,33.22756,32.683812,38.094835,24.282863,23.60107
07-03-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.913203,20.728107,,19.72181,18.064905,17.889703,19.524847,21.067085,21.784744,23.653885,29.231546,29.964732,31.197739,78.276723,30.608406,34.529546,38.999044,56.923861,36.493962,31.346612,29.489708,29.099752,26.765752,24.267056,23.022776
07-04-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.746077,19.893245,,19.989395,5.590891,12.684648,18.885676,9.320832,15.022045,20.086833,21.862966,25.3183,63.897742,59.137519,36.423413,40.343042,33.881397,31.882685,40.222152,27.80258,26.055869,24.613454,23.097973,22.217247,20.537781
07-05-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.081351,19.541588,,16.848136,15.714965,16.597351,18.258832,21.015248,20.612714,22.648937,25.24464,28.159129,55.164541,56.309523,72.542365,45.324383,35.480807,43.040784,38.126351,37.019417,29.794658,30.395337,29.247648,25.434699,23.720255
07-06-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.897336,20.475973,,20.017855,19.092373,19.255307,21.262211,21.642492,22.541322,24.004981,25.433262,30.400123,32.271146,45.87016,74.74215,108.497161,330.71,65.768321,67.108593,103.815041,45.906201,31.913693,38.132174,27.653359,23.762254
